Mglob,Nglob,DX,DY,TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,THORN_1,EPSILON,TAU_1,k,L,kh,RESULT_FOLDER,ITER,COMBO_NUM,DEPTH_FILE
3815,3,1.0987597836537795,1.0987597836537795,input_00342,32,1,FLAT,15.0,750.0,1.0,0.1,25.0,WK_REG,5.0,192.28296213941138,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,153.8263697115291,153.8263697115291,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00342.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.16338382863646736,38.45659242788228,2.4507574295470103,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00342/,342,372,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00342.txt
9266,3,0.6243904493294086,0.6243904493294086,input_00343,32,1,FLAT,15.0,900.0,1.0,0.1,25.0,WK_REG,6.0,265.36594096499863,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,212.29275277199892,212.29275277199892,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00343.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.11838718420930154,53.07318819299973,1.775807763139523,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00343/,343,373,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00343.txt
5451,3,1.0614637638599946,1.0614637638599946,input_00344,32,1,FLAT,15.0,900.0,1.0,0.1,25.0,WK_REG,6.0,265.36594096499863,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,212.29275277199892,212.29275277199892,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00344.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.11838718420930154,53.07318819299973,1.775807763139523,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00344/,344,374,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00344.txt
3816,3,1.516376805514278,1.516376805514278,input_00345,32,1,FLAT,15.0,900.0,1.0,0.1,25.0,WK_REG,6.0,265.36594096499863,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,212.29275277199892,212.29275277199892,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00345.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.11838718420930154,53.07318819299973,1.775807763139523,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00345/,345,375,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00345.txt
9266,3,0.7956149603316146,0.7956149603316146,input_00346,32,1,FLAT,15.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,338.13635814093624,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,270.509086512749,270.509086512749,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00346.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.0929090462457861,67.62727162818724,1.3936356936867915,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00346/,346,376,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00346.txt
5451,3,1.352545432563745,1.352545432563745,input_00347,32,1,FLAT,15.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,338.13635814093624,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,270.509086512749,270.509086512749,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00347.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.0929090462457861,67.62727162818724,1.3936356936867915,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00347/,347,377,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00347.txt
3816,3,1.9322077608053498,1.9322077608053498,input_00348,32,1,FLAT,15.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,338.13635814093624,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,270.509086512749,270.509086512749,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00348.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.0929090462457861,67.62727162818724,1.3936356936867915,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00348/,348,378,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00348.txt
9265,3,0.9622319917860868,0.9622319917860868,input_00349,32,1,FLAT,15.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,408.9485965090869,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,327.1588772072695,327.1588772072695,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00349.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.07682121128199022,81.78971930181737,1.1523181692298534,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00349/,349,379,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00349.txt
5450,3,1.6357943860363475,1.6357943860363475,input_00350,32,1,FLAT,15.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,408.9485965090869,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,327.1588772072695,327.1588772072695,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00350.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.07682121128199022,81.78971930181737,1.1523181692298534,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00350/,350,380,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00350.txt
3815,3,2.3368491229090678,2.3368491229090678,input_00351,32,1,FLAT,15.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,408.9485965090869,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,327.1588772072695,327.1588772072695,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00351.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.07682121128199022,81.78971930181737,1.1523181692298534,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00351/,351,381,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00351.txt
9266,3,1.1243774988785653,1.1243774988785653,input_00352,32,1,FLAT,15.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,477.8604370233903,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,382.28834961871223,382.28834961871223,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00352.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.06574289081470912,95.57208740467806,0.9861433622206368,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00352/,352,382,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00352.txt
5451,3,1.9114417480935613,1.9114417480935613,input_00353,32,1,FLAT,15.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,477.8604370233903,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,382.28834961871223,382.28834961871223,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00353.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.06574289081470912,95.57208740467806,0.9861433622206368,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00353/,353,383,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00353.txt
3816,3,2.730631068705087,2.730631068705087,input_00354,32,1,FLAT,15.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,477.8604370233903,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,382.28834961871223,382.28834961871223,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00354.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.06574289081470912,95.57208740467806,0.9861433622206368,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00354/,354,384,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00354.txt
9265,3,1.2829357211970187,1.2829357211970187,input_00355,32,1,FLAT,15.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,545.247681508733,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,436.19814520698634,436.19814520698634,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00355.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.05761771686762277,109.04953630174658,0.8642657530143416,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00355/,355,385,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00355.txt
5451,3,2.1809907260349317,2.1809907260349317,input_00356,32,1,FLAT,15.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,545.247681508733,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,436.19814520698634,436.19814520698634,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00356.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.05761771686762277,109.04953630174658,0.8642657530143416,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00356/,356,386,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00356.txt
3816,3,3.1157010371927596,3.1157010371927596,input_00357,32,1,FLAT,15.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,545.247681508733,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,436.19814520698634,436.19814520698634,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00357.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.05761771686762277,109.04953630174658,0.8642657530143416,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00357/,357,387,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00357.txt
9265,3,1.438725362326955,1.438725362326955,input_00358,32,1,FLAT,15.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,611.4582789889558,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,489.16662319116466,489.16662319116466,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00358.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.05137869191638726,122.29165579779117,0.770680378745809,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00358/,358,388,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00358.txt
5451,3,2.445833115955823,2.445833115955823,input_00359,32,1,FLAT,15.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,611.4582789889558,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,489.16662319116466,489.16662319116466,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00359.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.05137869191638726,122.29165579779117,0.770680378745809,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00359/,359,389,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00359.txt
3815,3,3.494047308508319,3.494047308508319,input_00360,32,1,FLAT,15.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,611.4582789889558,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,489.16662319116466,489.16662319116466,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00360.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.05137869191638726,122.29165579779117,0.770680378745809,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00360/,360,390,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00360.txt
9266,3,1.5923784769802805,1.5923784769802805,input_00361,32,1,FLAT,15.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,676.7608527166192,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,541.4086821732953,541.4086821732953,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00361.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.0464210162419852,135.35217054332384,0.6963152436297779,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00361/,361,391,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00361.txt
5450,3,2.707043410866477,2.707043410866477,input_00362,32,1,FLAT,15.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,676.7608527166192,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,541.4086821732953,541.4086821732953,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00362.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.0464210162419852,135.35217054332384,0.6963152436297779,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00362/,362,392,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00362.txt
3816,3,3.8672048726663952,3.8672048726663952,input_00363,32,1,FLAT,15.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,676.7608527166192,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,541.4086821732953,541.4086821732953,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00363.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.0464210162419852,135.35217054332384,0.6963152436297779,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00363/,363,393,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00363.txt
9266,3,1.7443640992693337,1.7443640992693337,input_00364,32,1,FLAT,15.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,741.3547421894668,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,593.0837937515735,593.0837937515735,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00364.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.042376374963376186,148.27094843789337,0.6356456244506428,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00364/,364,394,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00364.txt
5451,3,2.9654189687578674,2.9654189687578674,input_00365,32,1,FLAT,15.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,741.3547421894668,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,593.0837937515735,593.0837937515735,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00365.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.042376374963376186,148.27094843789337,0.6356456244506428,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00365/,365,395,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00365.txt
3815,3,4.2363128125112395,4.2363128125112395,input_00366,32,1,FLAT,15.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,741.3547421894668,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,593.0837937515735,593.0837937515735,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00366.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.042376374963376186,148.27094843789337,0.6356456244506428,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00366/,366,396,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00366.txt
9266,3,1.895029584530418,1.895029584530418,input_00367,32,1,FLAT,15.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,805.3875734254277,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,644.3100587403421,644.3100587403421,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00367.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.03900721537368839,161.07751468508553,0.5851082306053259,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00367/,367,397,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00367.txt
5450,3,3.2215502937017106,3.2215502937017106,input_00368,32,1,FLAT,15.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,805.3875734254277,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,644.3100587403421,644.3100587403421,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00368.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.03900721537368839,161.07751468508553,0.5851082306053259,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00368/,368,398,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00368.txt
3816,3,4.602214705288158,4.602214705288158,input_00369,32,1,FLAT,15.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,805.3875734254277,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,644.3100587403421,644.3100587403421,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00369.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.03900721537368839,161.07751468508553,0.5851082306053259,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00369/,369,399,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00369.txt
9266,3,2.044634781845671,2.044634781845671,input_00370,32,1,FLAT,15.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,868.9697822844103,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,695.1758258275282,695.1758258275282,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00370.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.03615307134536886,173.79395645688206,0.5422960701805329,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00370/,370,400,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00370.txt
5451,3,3.475879129137641,3.475879129137641,input_00371,32,1,FLAT,15.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,868.9697822844103,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,695.1758258275282,695.1758258275282,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00371.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.03615307134536886,173.79395645688206,0.5422960701805329,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00371/,371,401,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00371.txt
3815,3,4.965541613053773,4.965541613053773,input_00372,32,1,FLAT,15.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,868.9697822844103,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,695.1758258275282,695.1758258275282,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00372.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.03615307134536886,173.79395645688206,0.5422960701805329,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00372/,372,402,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00372.txt
9266,3,2.19337679770841,2.19337679770841,input_00373,32,1,FLAT,15.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,932.1851390260745,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,745.7481112208595,745.7481112208595,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00373.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.033701381003263545,186.43702780521488,0.5055207150489531,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00373/,373,403,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00373.txt
5451,3,3.7287405561042974,3.7287405561042974,input_00374,32,1,FLAT,15.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,932.1851390260745,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,745.7481112208595,745.7481112208595,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00374.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.033701381003263545,186.43702780521488,0.5055207150489531,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00374/,374,404,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00374.txt
3815,3,5.32677222300614,5.32677222300614,input_00375,32,1,FLAT,15.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,932.1851390260745,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,745.7481112208595,745.7481112208595,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00375.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.033701381003263545,186.43702780521488,0.5055207150489531,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00375/,375,405,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00375.txt
9265,3,0.6476416820108782,0.6476416820108782,input_00376,32,1,FLAT,20.0,900.0,1.0,0.1,25.0,WK_REG,6.0,275.24771485462327,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,220.1981718836986,220.1981718836986,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00376.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.11413692045541882,55.04954297092465,2.282738409108376,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00376/,376,418,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00376.txt
5451,3,1.100990859418493,1.100990859418493,input_00377,32,1,FLAT,20.0,900.0,1.0,0.1,25.0,WK_REG,6.0,275.24771485462327,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,220.1981718836986,220.1981718836986,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00377.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.11413692045541882,55.04954297092465,2.282738409108376,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00377/,377,419,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00377.txt
3815,3,1.5728440848835614,1.5728440848835614,input_00378,32,1,FLAT,20.0,900.0,1.0,0.1,25.0,WK_REG,6.0,275.24771485462327,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,220.1981718836986,220.1981718836986,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00378.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.11413692045541882,55.04954297092465,2.282738409108376,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00378/,378,420,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00378.txt
